Load data info from ./datainfo/train_df_6_5.pickle
Number of samples in training dataset: 16315
Number of samples in validation dataset: 4075

Moving model to GPU...

Loaded weights from: ./models/t000102050809_v04060710_im184x608_s5x7_b8_rnn1000_optAdagrad_lr0.0005.model.train

Begin training model...

Batch Number 1842 Loss: 0.506
Batch Number 1843 Loss: 0.758
Batch Number 1844 Loss: 0.554
Batch Number 1845 Loss: 0.770
Batch Number 1846 Loss: 0.420
Batch Number 1847 Loss: 0.780
Batch Number 1848 Loss: 1.896
Batch Number 1849 Loss: 0.466
Batch Number 1850 Loss: 0.426
Batch Number 1851 Loss: 0.292
Batch Number 1852 Loss: 0.600
Batch Number 1853 Loss: 0.487
Batch Number 1854 Loss: 0.455
Batch Number 1855 Loss: 0.419
Batch Number 1856 Loss: 0.823
Batch Number 1857 Loss: 3.320
Batch Number 1858 Loss: 0.183
Batch Number 1859 Loss: 0.568
Batch Number 1860 Loss: 0.652
Batch Number 1861 Loss: 0.589
Batch Number 1862 Loss: 0.211
Batch Number 1863 Loss: 0.450
Batch Number 1864 Loss: 0.822
Batch Number 1865 Loss: 0.396
Batch Number 1866 Loss: 0.215
Batch Number 1867 Loss: 0.698
Batch Number 1868 Loss: 0.833
Batch Number 1869 Loss: 0.369
Batch Number 1870 Loss: 0.519
Batch Number 1871 Loss: 0.320
Batch Number 1872 Loss: 0.592
Batch Number 1873 Loss: 0.640
Batch Number 1874 Loss: 0.562
Batch Number 1875 Loss: 1.030
Batch Number 1876 Loss: 0.180
Batch Number 1877 Loss: 0.801
Batch Number 1878 Loss: 0.486
Batch Number 1879 Loss: 0.334
Batch Number 1880 Loss: 0.367
Batch Number 1881 Loss: 0.669
Batch Number 1882 Loss: 0.701
Batch Number 1883 Loss: 0.294
Batch Number 1884 Loss: 0.585
Batch Number 1885 Loss: 0.899
Batch Number 1886 Loss: 0.442
Batch Number 1887 Loss: 0.585
Batch Number 1888 Loss: 0.891
Batch Number 1889 Loss: 0.165
Batch Number 1890 Loss: 0.227
Batch Number 1891 Loss: 0.317
Batch Number 1892 Loss: 0.929
Batch Number 1893 Loss: 0.381
Batch Number 1894 Loss: 0.808
Batch Number 1895 Loss: 0.354
Batch Number 1896 Loss: 0.986
Batch Number 1897 Loss: 0.747
Batch Number 1898 Loss: 0.564
Batch Number 1899 Loss: 0.354
Batch Number 1900 Loss: 0.848
Batch Number 1901 Loss: 0.501
Batch Number 1902 Loss: 0.678
Batch Number 1903 Loss: 0.431
Batch Number 1904 Loss: 0.344
Batch Number 1905 Loss: 0.929
Batch Number 1906 Loss: 1.209
Batch Number 1907 Loss: 0.673
Batch Number 1908 Loss: 0.629
Batch Number 1909 Loss: 0.108
Batch Number 1910 Loss: 0.448
Batch Number 1911 Loss: 0.359
Batch Number 1912 Loss: 0.798
Batch Number 1913 Loss: 0.506
Batch Number 1914 Loss: 0.642
Batch Number 1915 Loss: 0.998
Batch Number 1916 Loss: 0.454
Batch Number 1917 Loss: 1.104
Batch Number 1918 Loss: 0.628
Batch Number 1919 Loss: 0.614
Batch Number 1920 Loss: 0.510
Batch Number 1921 Loss: 0.323
Batch Number 1922 Loss: 0.638
Batch Number 1923 Loss: 0.359
Batch Number 1924 Loss: 0.642
Batch Number 1925 Loss: 0.170
Batch Number 1926 Loss: 0.635
Batch Number 1927 Loss: 0.268
Batch Number 1928 Loss: 0.702
Batch Number 1929 Loss: 0.955
Batch Number 1930 Loss: 1.000
Batch Number 1931 Loss: 0.166
Batch Number 1932 Loss: 0.440
Batch Number 1933 Loss: 0.951
Batch Number 1934 Loss: 0.779
Batch Number 1935 Loss: 0.474
Batch Number 1936 Loss: 0.959
Batch Number 1937 Loss: 0.355
Batch Number 1938 Loss: 0.534
Batch Number 1939 Loss: 0.700
Batch Number 1940 Loss: 2.472
Batch Number 1941 Loss: 0.442
Batch Number 1942 Loss: 0.689
Batch Number 1943 Loss: 17.096
Batch Number 1944 Loss: 0.636
Batch Number 1945 Loss: 0.315
Batch Number 1946 Loss: 1.035
Batch Number 1947 Loss: 0.718
Batch Number 1948 Loss: 0.442
Batch Number 1949 Loss: 0.178
Batch Number 1950 Loss: 0.428
Batch Number 1951 Loss: 0.799
Batch Number 1952 Loss: 0.422
Batch Number 1953 Loss: 0.432
Batch Number 1954 Loss: 0.807
Batch Number 1955 Loss: 0.362
Batch Number 1956 Loss: 0.457
Batch Number 1957 Loss: 0.978
Batch Number 1958 Loss: 0.901
Batch Number 1959 Loss: 0.727
Batch Number 1960 Loss: 0.482
Batch Number 1961 Loss: 0.153
Batch Number 1962 Loss: 0.324
Batch Number 1963 Loss: 0.545
Batch Number 1964 Loss: 0.384
Batch Number 1965 Loss: 0.446
Batch Number 1966 Loss: 0.468
Batch Number 1967 Loss: 1.021
Batch Number 1968 Loss: 0.852
Batch Number 1969 Loss: 0.523
Batch Number 1970 Loss: 0.411
Batch Number 1971 Loss: 0.714
Batch Number 1972 Loss: 0.682
Batch Number 1973 Loss: 0.695
Batch Number 1974 Loss: 0.678
Batch Number 1975 Loss: 0.917
Batch Number 1976 Loss: 0.756
Batch Number 1977 Loss: 0.602
Batch Number 1978 Loss: 0.770
Batch Number 1979 Loss: 0.797
Batch Number 1980 Loss: 0.590
Batch Number 1981 Loss: 0.377
Batch Number 1982 Loss: 0.876
Batch Number 1983 Loss: 0.302
Batch Number 1984 Loss: 0.215
Batch Number 1985 Loss: 0.285
Batch Number 1986 Loss: 0.153
Batch Number 1987 Loss: 0.338
Batch Number 1988 Loss: 0.656
Batch Number 1989 Loss: 0.338
Batch Number 1990 Loss: 1.171
Batch Number 1991 Loss: 0.674
Batch Number 1992 Loss: 0.490
Batch Number 1993 Loss: 0.507
Batch Number 1994 Loss: 0.506
Batch Number 1995 Loss: 0.430
Batch Number 1996 Loss: 0.320
Batch Number 1997 Loss: 0.528
Batch Number 1998 Loss: 0.341
Batch Number 1999 Loss: 0.643
Batch Number 2000 Loss: 0.539
Batch Number 2001 Loss: 0.755
Batch Number 2002 Loss: 0.670
Batch Number 2003 Loss: 0.171
Batch Number 2004 Loss: 0.521
Batch Number 2005 Loss: 0.989
Batch Number 2006 Loss: 1.362
Batch Number 2007 Loss: 0.786
Batch Number 2008 Loss: 0.796
Batch Number 2009 Loss: 0.643
Batch Number 2010 Loss: 0.542
Batch Number 2011 Loss: 0.486
Batch Number 2012 Loss: 0.670
Batch Number 2013 Loss: 1.237
Batch Number 2014 Loss: 0.405
Batch Number 2015 Loss: 4.743
Batch Number 2016 Loss: 0.554
Batch Number 2017 Loss: 0.677
Batch Number 2018 Loss: 0.585
Batch Number 2019 Loss: 0.210
Batch Number 2020 Loss: 0.643
Batch Number 2021 Loss: 0.332
Batch Number 2022 Loss: 0.507
Batch Number 2023 Loss: 0.813
Batch Number 2024 Loss: 0.426
Batch Number 2025 Loss: 0.454
Batch Number 2026 Loss: 0.371
Batch Number 2027 Loss: 0.817
Batch Number 2028 Loss: 0.835
Batch Number 2029 Loss: 0.582
Batch Number 2030 Loss: 0.297
Batch Number 2031 Loss: 0.459
Batch Number 2032 Loss: 1.554
Batch Number 2033 Loss: 0.743
Batch Number 2034 Loss: 0.598
Batch Number 2035 Loss: 0.648
Batch Number 2036 Loss: 0.293
Batch Number 2037 Loss: 0.544
Batch Number 2038 Loss: 0.896
Batch Number 2039 Loss: 0.564
Batch Number 2040 Loss: 0.475
Batch Number 2041 Loss: 0.222
Batch Number 2042 Loss: 0.358
Batch Number 2043 Loss: 0.425
Batch Number 2044 Loss: 0.433
Batch Number 2045 Loss: 0.869
Batch Number 2046 Loss: 0.562
Batch Number 2047 Loss: 0.480
Batch Number 2048 Loss: 1.146
Batch Number 2049 Loss: 0.524
Batch Number 2050 Loss: 0.389
Batch Number 2051 Loss: 0.372
Batch Number 2052 Loss: 0.898
Batch Number 2053 Loss: 0.462
Batch Number 2054 Loss: 0.774
Batch Number 2055 Loss: 0.151
Batch Number 2056 Loss: 0.731
Batch Number 2057 Loss: 0.500
Batch Number 2058 Loss: 0.435
Batch Number 2059 Loss: 0.514
Batch Number 2060 Loss: 1.225
Batch Number 2061 Loss: 0.433
Batch Number 2062 Loss: 0.411
Batch Number 2063 Loss: 0.822
Batch Number 2064 Loss: 0.385
Batch Number 2065 Loss: 0.845
Batch Number 2066 Loss: 0.413
Batch Number 2067 Loss: 0.574
Batch Number 2068 Loss: 0.446
Batch Number 2069 Loss: 0.618
Batch Number 2070 Loss: 0.483
Batch Number 2071 Loss: 0.462
Batch Number 2072 Loss: 0.374
Batch Number 2073 Loss: 0.385
Batch Number 2074 Loss: 0.557
Batch Number 2075 Loss: 0.476
Batch Number 2076 Loss: 0.749
Batch Number 2077 Loss: 0.815
Batch Number 2078 Loss: 0.380
Batch Number 2079 Loss: 0.217
Batch Number 2080 Loss: 0.538
Batch Number 2081 Loss: 1.678
Batch Number 2082 Loss: 0.352
Batch Number 2083 Loss: 1.243
Batch Number 2084 Loss: 1.764
Batch Number 2085 Loss: 0.798
Batch Number 2086 Loss: 0.707
Batch Number 2087 Loss: 1.275
Batch Number 2088 Loss: 0.563
Batch Number 2089 Loss: 0.249
Batch Number 2090 Loss: 0.344
Batch Number 2091 Loss: 0.510
Batch Number 2092 Loss: 0.938
Batch Number 2093 Loss: 0.566
Batch Number 2094 Loss: 0.454
Batch Number 2095 Loss: 0.629
Batch Number 2096 Loss: 0.534
Batch Number 2097 Loss: 0.813
Batch Number 2098 Loss: 0.967
Batch Number 2099 Loss: 0.654
Batch Number 2100 Loss: 1.009
Batch Number 2101 Loss: 0.464
Batch Number 2102 Loss: 0.309
Batch Number 2103 Loss: 0.672
Batch Number 2104 Loss: 0.467
Batch Number 2105 Loss: 0.709
Batch Number 2106 Loss: 0.680
Batch Number 2107 Loss: 0.344
Batch Number 2108 Loss: 0.585
Batch Number 2109 Loss: 0.456
Batch Number 2110 Loss: 0.351
Batch Number 2111 Loss: 0.389
Batch Number 2112 Loss: 0.429
Batch Number 2113 Loss: 0.440
Batch Number 2114 Loss: 0.744
Batch Number 2115 Loss: 0.516
Batch Number 2116 Loss: 0.190
Batch Number 2117 Loss: 0.575
Batch Number 2118 Loss: 0.238
Batch Number 2119 Loss: 0.942
Batch Number 2120 Loss: 0.666
Batch Number 2121 Loss: 0.349
Batch Number 2122 Loss: 0.496
Batch Number 2123 Loss: 0.485
Batch Number 2124 Loss: 0.588
Batch Number 2125 Loss: 0.859
Batch Number 2126 Loss: 0.978
Batch Number 2127 Loss: 1.601
Batch Number 2128 Loss: 0.422
Batch Number 2129 Loss: 0.739
Batch Number 2130 Loss: 1.101
Batch Number 2131 Loss: 0.440
Batch Number 2132 Loss: 0.614
Batch Number 2133 Loss: 0.293
Batch Number 2134 Loss: 0.371
Batch Number 2135 Loss: 0.680
Batch Number 2136 Loss: 0.200
Batch Number 2137 Loss: 0.509
Batch Number 2138 Loss: 0.424
Batch Number 2139 Loss: 0.956
Batch Number 2140 Loss: 0.445
Batch Number 2141 Loss: 0.672
Batch Number 2142 Loss: 0.402
Batch Number 2143 Loss: 0.615
Batch Number 2144 Loss: 0.341
Batch Number 2145 Loss: 0.508
Batch Number 2146 Loss: 0.900
Batch Number 2147 Loss: 0.848
Batch Number 2148 Loss: 0.278
Batch Number 2149 Loss: 0.467
Batch Number 2150 Loss: 1.132
Batch Number 2151 Loss: 0.334
Batch Number 2152 Loss: 0.223
Batch Number 2153 Loss: 0.591
Batch Number 2154 Loss: 0.899
Batch Number 2155 Loss: 0.323
Batch Number 2156 Loss: 0.314
Batch Number 2157 Loss: 0.902
Batch Number 2158 Loss: 0.406
Batch Number 2159 Loss: 0.601
Batch Number 2160 Loss: 0.612
Batch Number 2161 Loss: 0.568
Batch Number 2162 Loss: 0.410
Batch Number 2163 Loss: 0.643
Batch Number 2164 Loss: 0.385
Batch Number 2165 Loss: 1.015
Batch Number 2166 Loss: 0.563
Batch Number 2167 Loss: 0.707
Batch Number 2168 Loss: 0.991
Batch Number 2169 Loss: 0.309
Batch Number 2170 Loss: 0.527
Batch Number 2171 Loss: 0.862
Batch Number 2172 Loss: 0.559
Batch Number 2173 Loss: 0.287
Batch Number 2174 Loss: 0.633
Batch Number 2175 Loss: 0.401
Batch Number 2176 Loss: 0.160
Batch Number 2177 Loss: 0.393
Batch Number 2178 Loss: 0.947
Batch Number 2179 Loss: 0.675
Batch Number 2180 Loss: 0.566
Batch Number 2181 Loss: 0.910
Batch Number 2182 Loss: 0.280
Batch Number 2183 Loss: 0.355
Batch Number 2184 Loss: 0.653
Batch Number 2185 Loss: 0.728
Batch Number 2186 Loss: 0.502
Batch Number 2187 Loss: 0.249
Batch Number 2188 Loss: 0.551
Batch Number 2189 Loss: 0.399
Batch Number 2190 Loss: 1.104
Batch Number 2191 Loss: 0.575
Batch Number 2192 Loss: 0.507
Batch Number 2193 Loss: 0.660
Batch Number 2194 Loss: 0.744
Batch Number 2195 Loss: 0.530
Batch Number 2196 Loss: 0.144
Batch Number 2197 Loss: 0.431
Batch Number 2198 Loss: 0.361
Batch Number 2199 Loss: 0.304
Batch Number 2200 Loss: 0.359
Batch Number 2201 Loss: 0.827
Batch Number 2202 Loss: 0.417
Batch Number 2203 Loss: 0.612
Batch Number 2204 Loss: 1.202
Batch Number 2205 Loss: 0.275
Batch Number 2206 Loss: 0.270
Batch Number 2207 Loss: 0.476
Batch Number 2208 Loss: 0.311
Batch Number 2209 Loss: 0.704
Batch Number 2210 Loss: 0.750
Batch Number 2211 Loss: 0.337
Batch Number 2212 Loss: 0.528
Batch Number 2213 Loss: 1.039
Batch Number 2214 Loss: 0.697
Batch Number 2215 Loss: 0.838
Batch Number 2216 Loss: 0.434
Batch Number 2217 Loss: 1.173
Batch Number 2218 Loss: 0.444
Batch Number 2219 Loss: 0.202
Batch Number 2220 Loss: 0.871
Batch Number 2221 Loss: 0.287
Batch Number 2222 Loss: 2.607
Batch Number 2223 Loss: 1.353
Batch Number 2224 Loss: 0.697
Batch Number 2225 Loss: 0.229
Batch Number 2226 Loss: 0.466
Batch Number 2227 Loss: 0.394
Batch Number 2228 Loss: 1.275
Batch Number 2229 Loss: 3.019
Batch Number 2230 Loss: 0.851
Batch Number 2231 Loss: 0.425
Batch Number 2232 Loss: 0.398
Batch Number 2233 Loss: 0.453
Batch Number 2234 Loss: 0.788
Batch Number 2235 Loss: 0.615
Batch Number 2236 Loss: 0.500
Batch Number 2237 Loss: 0.827
Batch Number 2238 Loss: 0.155
Batch Number 2239 Loss: 0.593
Batch Number 2240 Loss: 0.596
Batch Number 2241 Loss: 0.417
Batch Number 2242 Loss: 0.691
Batch Number 2243 Loss: 1.816
Batch Number 2244 Loss: 0.224
Batch Number 2245 Loss: 0.408
Batch Number 2246 Loss: 0.672
Batch Number 2247 Loss: 1.008
Batch Number 2248 Loss: 0.430
Batch Number 2249 Loss: 0.427
Batch Number 2250 Loss: 0.792
Batch Number 2251 Loss: 0.466
Batch Number 2252 Loss: 0.330
Batch Number 2253 Loss: 0.409
Batch Number 2254 Loss: 0.707
Batch Number 2255 Loss: 0.790
Batch Number 2256 Loss: 0.245
Batch Number 2257 Loss: 0.694
Batch Number 2258 Loss: 0.187
Batch Number 2259 Loss: 0.312
Batch Number 2260 Loss: 0.395
Batch Number 2261 Loss: 0.880
Batch Number 2262 Loss: 0.422
Batch Number 2263 Loss: 0.264
Batch Number 2264 Loss: 0.632
Batch Number 2265 Loss: 0.723
Batch Number 2266 Loss: 0.281
Batch Number 2267 Loss: 0.466
Batch Number 2268 Loss: 0.155
Batch Number 2269 Loss: 0.703
Batch Number 2270 Loss: 0.309
Batch Number 2271 Loss: 0.413
Batch Number 2272 Loss: 0.508
Batch Number 2273 Loss: 0.257
Batch Number 2274 Loss: 0.306
Batch Number 2275 Loss: 0.528
Batch Number 2276 Loss: 1.015
Batch Number 2277 Loss: 0.959
Batch Number 2278 Loss: 0.654
Batch Number 2279 Loss: 1.081
Batch Number 2280 Loss: 0.243
Batch Number 2281 Loss: 0.435
Batch Number 2282 Loss: 0.411
Batch Number 2283 Loss: 1.239
Batch Number 2284 Loss: 0.561
Batch Number 2285 Loss: 0.420
Batch Number 2286 Loss: 0.232
Batch Number 2287 Loss: 0.959
Batch Number 2288 Loss: 0.576
Batch Number 2289 Loss: 0.442
Batch Number 2290 Loss: 0.592
Batch Number 2291 Loss: 0.613
Batch Number 2292 Loss: 0.513
Batch Number 2293 Loss: 1.617
Batch Number 2294 Loss: 0.201
Batch Number 2295 Loss: 1.201
Batch Number 2296 Loss: 0.639
Batch Number 2297 Loss: 0.419
Batch Number 2298 Loss: 0.602
Batch Number 2299 Loss: 0.786
Batch Number 2300 Loss: 0.444
Batch Number 2301 Loss: 0.266
Batch Number 2302 Loss: 0.370
Batch Number 2303 Loss: 1.238
Batch Number 2304 Loss: 0.446
Batch Number 2305 Loss: 0.725
Batch Number 2306 Loss: 0.490
Batch Number 2307 Loss: 0.431
Batch Number 2308 Loss: 0.827
Batch Number 2309 Loss: 0.349
Batch Number 2310 Loss: 0.288
Batch Number 2311 Loss: 0.517
Batch Number 2312 Loss: 0.641
Batch Number 2313 Loss: 0.671
Batch Number 2314 Loss: 0.304
Batch Number 2315 Loss: 0.610
Batch Number 2316 Loss: 0.657
Batch Number 2317 Loss: 0.775
Batch Number 2318 Loss: 0.236
Batch Number 2319 Loss: 0.813
Batch Number 2320 Loss: 1.057
Batch Number 2321 Loss: 0.740
Batch Number 2322 Loss: 0.519
Batch Number 2323 Loss: 0.674
Batch Number 2324 Loss: 0.181
Batch Number 2325 Loss: 0.263
Batch Number 2326 Loss: 0.371
Batch Number 2327 Loss: 0.883
Batch Number 2328 Loss: 0.849
Batch Number 2329 Loss: 0.827
Batch Number 2330 Loss: 0.440
Batch Number 2331 Loss: 0.567
Batch Number 2332 Loss: 0.943
Batch Number 2333 Loss: 0.333
Batch Number 2334 Loss: 0.375
Batch Number 2335 Loss: 0.619
Batch Number 2336 Loss: 0.525
Batch Number 2337 Loss: 0.628
Batch Number 2338 Loss: 0.417
Batch Number 2339 Loss: 0.572
Batch Number 2340 Loss: 0.562
Batch Number 2341 Loss: 0.581
Batch Number 2342 Loss: 0.565
Batch Number 2343 Loss: 0.423
Batch Number 2344 Loss: 0.565
Batch Number 2345 Loss: 0.321
Batch Number 2346 Loss: 0.662
Batch Number 2347 Loss: 0.246
Batch Number 2348 Loss: 0.318
Batch Number 2349 Loss: 0.247
Batch Number 2350 Loss: 0.728
Batch Number 2351 Loss: 1.044
Batch Number 2352 Loss: 0.210
Batch Number 2353 Loss: 0.766
Batch Number 2354 Loss: 0.430
Batch Number 2355 Loss: 0.500
Batch Number 2356 Loss: 2.338
Batch Number 2357 Loss: 0.648
Batch Number 2358 Loss: 1.002
Batch Number 2359 Loss: 0.307
Batch Number 2360 Loss: 0.210
Batch Number 2361 Loss: 0.384
Batch Number 2362 Loss: 0.551
Batch Number 2363 Loss: 0.163
Batch Number 2364 Loss: 0.824
Batch Number 2365 Loss: 0.632
Batch Number 2366 Loss: 0.790
Batch Number 2367 Loss: 0.279
Batch Number 2368 Loss: 0.671
Batch Number 2369 Loss: 0.505
Batch Number 2370 Loss: 0.808
Batch Number 2371 Loss: 0.623
Batch Number 2372 Loss: 0.778
Batch Number 2373 Loss: 0.391
Batch Number 2374 Loss: 0.537
Batch Number 2375 Loss: 0.878
Batch Number 2376 Loss: 0.399
Batch Number 2377 Loss: 0.156
Batch Number 2378 Loss: 0.652
Batch Number 2379 Loss: 0.266
Batch Number 2380 Loss: 0.692
Batch Number 2381 Loss: 0.811
Batch Number 2382 Loss: 1.437
Batch Number 2383 Loss: 0.263
Batch Number 2384 Loss: 0.640
Batch Number 2385 Loss: 0.537
Batch Number 2386 Loss: 1.177
Batch Number 2387 Loss: 0.351
Batch Number 2388 Loss: 0.257
Batch Number 2389 Loss: 0.683
Batch Number 2390 Loss: 0.563
Batch Number 2391 Loss: 0.841
Batch Number 2392 Loss: 0.380
Batch Number 2393 Loss: 1.095
Batch Number 2394 Loss: 0.228
Batch Number 2395 Loss: 0.305
Batch Number 2396 Loss: 4.307
Batch Number 2397 Loss: 0.633
Batch Number 2398 Loss: 0.382
Batch Number 2399 Loss: 0.462
Batch Number 2400 Loss: 0.394
Batch Number 2401 Loss: 0.606
Batch Number 2402 Loss: 0.311
Batch Number 2403 Loss: 0.835
Batch Number 2404 Loss: 0.473
Batch Number 2405 Loss: 0.295
Batch Number 2406 Loss: 0.562
Batch Number 2407 Loss: 0.595
Batch Number 2408 Loss: 0.281
Batch Number 2409 Loss: 0.413
Batch Number 2410 Loss: 1.002
Batch Number 2411 Loss: 0.374
Batch Number 2412 Loss: 0.438
Batch Number 2413 Loss: 0.213
Batch Number 2414 Loss: 0.446
Batch Number 2415 Loss: 0.658
Batch Number 2416 Loss: 0.607
Batch Number 2417 Loss: 0.236
Batch Number 2418 Loss: 1.428
Batch Number 2419 Loss: 0.455
Batch Number 2420 Loss: 0.438
Batch Number 2421 Loss: 0.627
Batch Number 2422 Loss: 0.415
Batch Number 2423 Loss: 0.799
Batch Number 2424 Loss: 0.672
Batch Number 2425 Loss: 0.342
Batch Number 2426 Loss: 0.436
Batch Number 2427 Loss: 0.550
Batch Number 2428 Loss: 0.317
Batch Number 2429 Loss: 0.913
Batch Number 2430 Loss: 1.250
Batch Number 2431 Loss: 0.722
Batch Number 2432 Loss: 0.994
Batch Number 2433 Loss: 0.416
Batch Number 2434 Loss: 0.292
Batch Number 2435 Loss: 1.509
Batch Number 2436 Loss: 1.186
Batch Number 2437 Loss: 0.608
Batch Number 2438 Loss: 0.484
Batch Number 2439 Loss: 1.178
Batch Number 2440 Loss: 0.700
Batch Number 2441 Loss: 0.417
Batch Number 2442 Loss: 0.289
Batch Number 2443 Loss: 0.608
Batch Number 2444 Loss: 0.321
Batch Number 2445 Loss: 0.487
Batch Number 2446 Loss: 0.235
Batch Number 2447 Loss: 0.722
Batch Number 2448 Loss: 0.712
Batch Number 2449 Loss: 0.413
Batch Number 2450 Loss: 0.535
Batch Number 2451 Loss: 0.465
Batch Number 2452 Loss: 0.329
Batch Number 2453 Loss: 0.448
Batch Number 2454 Loss: 1.110
Batch Number 2455 Loss: 1.018
Batch Number 2456 Loss: 0.374
Batch Number 2457 Loss: 0.378
Batch Number 2458 Loss: 0.312
Batch Number 2459 Loss: 0.505
Batch Number 2460 Loss: 0.270
Batch Number 2461 Loss: 0.362
Batch Number 2462 Loss: 0.362
Batch Number 2463 Loss: 0.633
Batch Number 2464 Loss: 0.540
Batch Number 2465 Loss: 0.265
Batch Number 2466 Loss: 0.336
Batch Number 2467 Loss: 0.812
Batch Number 2468 Loss: 0.554
Batch Number 2469 Loss: 0.647
Batch Number 2470 Loss: 0.487
Batch Number 2471 Loss: 0.318
Batch Number 2472 Loss: 1.893
Batch Number 2473 Loss: 0.546
Batch Number 2474 Loss: 0.564
Batch Number 2475 Loss: 0.251
Batch Number 2476 Loss: 0.376
Batch Number 2477 Loss: 0.316
Batch Number 2478 Loss: 0.291
Batch Number 2479 Loss: 0.794
Batch Number 2480 Loss: 0.936
Batch Number 2481 Loss: 0.541
Batch Number 2482 Loss: 0.411
Batch Number 2483 Loss: 0.560
Batch Number 2484 Loss: 0.680
Batch Number 2485 Loss: 1.201
Batch Number 2486 Loss: 0.374
Batch Number 2487 Loss: 0.204
Batch Number 2488 Loss: 0.716
Batch Number 2489 Loss: 0.469
Batch Number 2490 Loss: 0.421
Batch Number 2491 Loss: 0.127
Batch Number 2492 Loss: 0.361
Batch Number 2493 Loss: 0.953
Batch Number 2494 Loss: 0.397
Batch Number 2495 Loss: 0.570
Batch Number 2496 Loss: 0.395
Batch Number 2497 Loss: 0.663
Batch Number 2498 Loss: 0.677
Batch Number 2499 Loss: 0.391
Batch Number 2500 Loss: 0.444
Batch Number 2501 Loss: 0.324
Batch Number 2502 Loss: 0.481
Batch Number 2503 Loss: 1.319
Batch Number 2504 Loss: 0.440
Batch Number 2505 Loss: 0.334
Batch Number 2506 Loss: 0.470
Batch Number 2507 Loss: 0.682
Batch Number 2508 Loss: 0.617
Batch Number 2509 Loss: 0.351
Batch Number 2510 Loss: 0.594
Batch Number 2511 Loss: 0.341
Batch Number 2512 Loss: 0.620
Batch Number 2513 Loss: 0.391
Batch Number 2514 Loss: 0.290
Batch Number 2515 Loss: 0.662
Batch Number 2516 Loss: 0.314
Batch Number 2517 Loss: 0.720
Batch Number 2518 Loss: 0.630
Batch Number 2519 Loss: 0.310
Batch Number 2520 Loss: 0.855
Batch Number 2521 Loss: 0.499
Batch Number 2522 Loss: 0.209
Batch Number 2523 Loss: 0.735
Batch Number 2524 Loss: 0.711
Batch Number 2525 Loss: 0.670
Batch Number 2526 Loss: 0.498
Batch Number 2527 Loss: 0.975
Batch Number 2528 Loss: 0.303
Batch Number 2529 Loss: 0.651
Batch Number 2530 Loss: 0.578
Batch Number 2531 Loss: 0.735
Batch Number 2532 Loss: 0.616
Batch Number 2533 Loss: 0.277
Batch Number 2534 Loss: 0.368
Batch Number 2535 Loss: 0.449
Batch Number 2536 Loss: 0.423
Batch Number 2537 Loss: 0.481
Batch Number 2538 Loss: 0.613
Batch Number 2539 Loss: 0.346
Batch Number 2540 Loss: 0.783
Batch Number 2541 Loss: 0.388
Batch Number 2542 Loss: 0.396
Batch Number 2543 Loss: 0.280
Batch Number 2544 Loss: 0.655
Batch Number 2545 Loss: 0.305
Batch Number 2546 Loss: 0.286
Batch Number 2547 Loss: 0.393
Batch Number 2548 Loss: 0.741
Batch Number 2549 Loss: 0.557
Batch Number 2550 Loss: 0.616
Batch Number 2551 Loss: 0.452
Batch Number 2552 Loss: 0.834
Batch Number 2553 Loss: 0.629
Batch Number 2554 Loss: 0.205
Batch Number 2555 Loss: 1.264
Batch Number 2556 Loss: 0.316
Batch Number 2557 Loss: 0.146
Batch Number 2558 Loss: 1.135
Batch Number 2559 Loss: 0.851
Batch Number 2560 Loss: 0.348
Batch Number 2561 Loss: 0.440
Batch Number 2562 Loss: 0.568
Batch Number 2563 Loss: 0.325
Batch Number 2564 Loss: 0.645
Batch Number 2565 Loss: 0.257
Batch Number 2566 Loss: 0.676
Batch Number 2567 Loss: 0.346
Batch Number 2568 Loss: 1.125
Batch Number 2569 Loss: 0.939
Batch Number 2570 Loss: 0.401
Batch Number 2571 Loss: 0.406
Batch Number 2572 Loss: 0.503
Batch Number 2573 Loss: 0.183
Batch Number 2574 Loss: 0.735
Batch Number 2575 Loss: 0.998
Batch Number 2576 Loss: 1.108
Batch Number 2577 Loss: 0.671
Batch Number 2578 Loss: 0.143
Batch Number 2579 Loss: 0.417
Batch Number 2580 Loss: 1.298
Batch Number 2581 Loss: 0.363
Batch Number 2582 Loss: 0.740
Batch Number 2583 Loss: 0.486
Batch Number 2584 Loss: 0.325
Batch Number 2585 Loss: 0.480
Batch Number 2586 Loss: 0.591
Batch Number 2587 Loss: 0.626
Batch Number 2588 Loss: 0.337
Batch Number 2589 Loss: 0.642
Batch Number 2590 Loss: 0.481
Batch Number 2591 Loss: 0.930
Batch Number 2592 Loss: 0.233
Batch Number 2593 Loss: 0.585
Batch Number 2594 Loss: 0.596
Batch Number 2595 Loss: 0.650
Batch Number 2596 Loss: 0.312
Batch Number 2597 Loss: 1.026
Batch Number 2598 Loss: 0.518
Batch Number 2599 Loss: 0.479
Batch Number 2600 Loss: 1.376
Batch Number 2601 Loss: 0.325
Batch Number 2602 Loss: 0.253
Batch Number 2603 Loss: 0.641
Batch Number 2604 Loss: 0.712
Batch Number 2605 Loss: 0.727
Batch Number 2606 Loss: 0.334
Batch Number 2607 Loss: 0.832
Batch Number 2608 Loss: 0.479
Batch Number 2609 Loss: 0.725
Batch Number 2610 Loss: 0.628
Batch Number 2611 Loss: 0.454
